mmsi,trip,trip_len_h,tptrans_ade,tptrans_fde,tptrans_ade_1h_km,tptrans_fde_1h_km,tptrans_ade_2h_km,tptrans_fde_2h_km,tptrans_ade_3h_km,tptrans_fde_3h_km,traisformer_ade,traisformer_fde,traisformer_ade_1h_km,traisformer_fde_1h_km,traisformer_ade_2h_km,traisformer_fde_2h_km,traisformer_ade_3h_km,traisformer_fde_3h_km,kalman_ade,kalman_fde,kalman_ade_1h_km,kalman_fde_1h_km,kalman_ade_2h_km,kalman_fde_2h_km,kalman_ade_3h_km,kalman_fde_3h_km
215060000,2,2.92,9.863959108215857,13.881854257701278,6.058095489306222,10.475000139380674,8.63697151001329,12.05700810302461,,,1.1720223155568075,1.6508845310224298,0.7075288571367948,0.9224654841348134,0.9948368744034605,1.5201738573811017,,,3.0504774299576294,6.003568188324422,1.2275052527679564,2.149104348706798,2.249631248979437,4.169925554681197,,
215060000,3,2.25,4.196021371488958,2.8770946910815898,2.32489105204714,4.916676811379567,4.274241530177385,4.288386792200471,,,5.962689453495564,7.850379397289414,2.4321007976435194,6.037167514018113,5.788966421081659,8.846842368994656,,,1.5700665563325817,3.3408223477846586,0.6849424156371259,1.920592831975872,1.4682684456158757,1.364670185856303,,
215060000,4,4.42,4.371044759648967,16.168364506856317,0.8439383326773128,1.4458240265080826,1.4493947011547967,2.4106801832398848,1.8828732069877254,3.853286139103526,0.8583904939574725,2.042950154011969,0.2535285210974385,0.23302973636418767,0.4438578672455481,0.9988048513282617,0.7327327956439446,1.4595141377650012,5.3272958544336575,23.9198225722732,0.5424691935301809,1.1747327417602393,1.2911134409978715,2.947043256117479,1.905867120320339,1.7055735655779536
215060000,5,4.42,3.2328163030362713,6.322077664765364,0.7487152339323871,1.4119113261190577,1.4318020351316136,2.907396146445567,2.1994827725035906,4.583966723119949,2.7007745789469544,4.92823894486662,1.1162960436304146,2.249121054989557,1.6872563421856084,2.335597649155026,2.07237686867129,3.4265963192225546,1.8797735127863586,4.607134586296437,0.4009305179649096,0.7130114219640065,0.6516745304640505,1.3136360477327156,1.103715464655549,2.8274985785972677
215116000,0,3.67,3.9216396398764974,14.699621449874744,1.266212491386925,0.6532391465388477,1.2462650557188366,2.1397443834240644,2.535923593654682,6.44822709939359,1.5546277103598292,7.664902170022225,0.9096778553506516,0.5363227485021731,0.9222178003550673,0.6327553505531693,0.8631920665061735,0.43562114868181795,7.151487893388151,16.398502425006523,2.566323767141667,6.816886141431146,7.151487893388151,16.398502425006523,,
215207000,0,2.25,4.581882598459599,10.973315829040674,1.295850510332269,3.598695018801678,4.0898945335350945,10.002204836277665,,,5.430405182836036,12.705034154377392,1.6203236373620438,4.016802007579415,4.861802356568083,12.04837028665834,,,5.125685685624814,12.398346975931329,1.268365363689855,4.1865490536686565,4.564889325340868,11.34341884702939,,
215207000,1,4.42,8.45872726383559,29.902693759919494,1.3124929396574072,1.5141927496844472,2.3939902014597045,4.820955750760416,4.71347392067176,10.970186082441204,2.326984039590256,4.921227464647276,1.6122204623139802,1.607680415923256,1.7030713994398545,1.8581701275447606,1.6320830992891266,2.1260718337163103,13.019906467460167,38.168836323337175,3.1424046096144624,3.8451659856200564,6.250698123603859,15.201156075722905,13.019906467460167,38.168836323337175
215207000,2,1.83,0.915793815330323,1.7751741236493177,0.5781358593153917,0.9336071270307286,,,,,0.6676192667033887,0.689084110252383,0.5683114937143816,0.3333824869174707,,,,,0.3444086715846455,0.5274412841925317,0.23654669988141339,0.49412580024234787,,,,
215207000,3,2.0,5.41907193347167,15.584565785941095,3.57835823831585,5.320528036298068,,,,,3.510603959070758,2.2365151148608327,2.5201161733848143,6.548847409820941,,,,,5.9577822605926585,6.974603154279733,2.106545765264901,7.569282782838573,,,,
215207000,4,4.42,10.157380738323884,32.40845003131868,1.6123125505675682,1.5771084825108006,2.223053374379971,4.957086399787183,4.630459573259478,13.405968956609977,15.990028913520042,45.148945426163195,0.8726424172655312,1.460977461734515,3.1592366887096266,10.770860701029864,7.9833691745614725,23.680548856622355,14.186875720402206,43.17546584077026,1.5165717248541388,1.0847873605792828,2.3750464306588075,7.784645644704636,6.450085216929793,20.54816200139316
215207000,5,0.92,16.202602857325687,29.73636560564464,,,,,,,25.47406900488585,23.81586303144403,,,,,,,0.23674633582898563,0.4801718585100069,,,,,,
